episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
80,-10.084,-0.08399999999999999,0.0,0.0,True,False,2018-06-17T11:04:31.158548-07:00,2018-06-17T11:04:34.465854-07:00,1.875
81,-9.628,0.372,0.0,0.0,True,False,2018-06-17T11:04:34.691600-07:00,2018-06-17T11:04:40.335935-07:00,3.4375
82,-9.808,0.19200000000000017,0.0,0.0,True,False,2018-06-17T11:04:40.480828-07:00,2018-06-17T11:04:47.242075-07:00,4.3125
83,-6.843999999999999,3.156000000000001,0.0,0.0,True,False,2018-06-17T11:04:47.321064-07:00,2018-06-17T11:04:53.956428-07:00,4.0
84,-0.6160000000000032,9.383999999999997,0.0,0.0,True,False,2018-06-17T11:04:54.040379-07:00,2018-06-17T11:05:09.824380-07:00,9.3125
85,6.0920000000000005,16.092000000000002,0.0,0.0,True,False,2018-06-17T11:05:10.006565-07:00,2018-06-17T11:05:25.486208-07:00,9.375
86,-5.403999999999999,4.596000000000001,0.0,0.0,True,False,2018-06-17T11:05:25.660297-07:00,2018-06-17T11:05:45.086444-07:00,12.625
87,-9.819999999999999,0.17999999999999997,0.0,0.0,True,False,2018-06-17T11:05:45.167943-07:00,2018-06-17T11:05:53.844095-07:00,4.8125
88,-5.511999999999998,4.488000000000001,0.0,0.0,True,True,2018-06-17T11:05:53.948733-07:00,2018-06-17T11:06:07.897423-07:00,8.125
89,-10.384,-0.3840000000000001,0.0,0.0,True,False,2018-06-17T11:06:07.981246-07:00,2018-06-17T11:06:16.683503-07:00,4.75
90,-13.012,-3.0120000000000005,0.0,0.0,False,True,2018-06-17T11:06:16.858875-07:00,2018-06-17T11:06:19.760814-07:00,1.5625
91,-8.176,1.8240000000000005,0.0,0.0,True,False,2018-06-17T11:06:19.968881-07:00,2018-06-17T11:06:34.691635-07:00,8.3125
92,-11.224,-1.224,0.0,0.0,False,True,2018-06-17T11:06:34.881339-07:00,2018-06-17T11:06:40.647209-07:00,3.125
93,-10.024,-0.024000000000000004,0.0,0.0,True,False,2018-06-17T11:06:40.731573-07:00,2018-06-17T11:06:41.463752-07:00,0.4375
94,-10.42,-0.4200000000000001,0.0,0.0,False,True,2018-06-17T11:06:41.617601-07:00,2018-06-17T11:06:44.412717-07:00,1.4375
95,-10.012,-0.012000000000000002,0.0,0.0,True,False,2018-06-17T11:06:44.516942-07:00,2018-06-17T11:06:45.448882-07:00,0.625
96,-16.924000000000003,-6.924000000000001,0.0,0.0,False,True,2018-06-17T11:06:45.624342-07:00,2018-06-17T11:06:48.785427-07:00,1.625
97,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:06:48.956439-07:00,2018-06-17T11:06:49.311176-07:00,0.25
98,-9.783999999999999,0.21599999999999991,0.0,0.0,True,False,2018-06-17T11:06:49.510159-07:00,2018-06-17T11:06:54.489465-07:00,2.8125
99,-4.156,5.843999999999999,0.0,0.0,True,False,2018-06-17T11:06:54.573845-07:00,2018-06-17T11:07:09.961931-07:00,9.0625
100,-9.472,0.5279999999999999,0.0,0.0,True,False,2018-06-17T11:07:10.046716-07:00,2018-06-17T11:07:17.733662-07:00,4.5
101,-4.336000000000001,5.663999999999999,0.0,0.0,True,False,2018-06-17T11:07:17.848597-07:00,2018-06-17T11:07:31.416985-07:00,7.5625
102,-9.676,0.32400000000000007,0.0,0.0,True,False,2018-06-17T11:07:31.507233-07:00,2018-06-17T11:07:37.285505-07:00,2.8125
103,-14.236,-4.236000000000001,0.0,0.0,False,True,2018-06-17T11:07:37.419811-07:00,2018-06-17T11:07:40.471586-07:00,1.75
104,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:07:40.651816-07:00,2018-06-17T11:07:40.958726-07:00,0.25
105,-6.22,3.7799999999999994,0.0,0.0,True,False,2018-06-17T11:07:41.134995-07:00,2018-06-17T11:07:51.046009-07:00,5.75
106,-11.968,-1.9680000000000004,0.0,0.0,False,True,2018-06-17T11:07:51.140319-07:00,2018-06-17T11:07:54.368102-07:00,1.75
107,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:07:54.462650-07:00,2018-06-17T11:07:56.694255-07:00,1.25
108,-11.860000000000001,-1.8600000000000003,0.0,0.0,True,False,2018-06-17T11:07:56.788257-07:00,2018-06-17T11:08:00.306387-07:00,2.125
109,-3.663999999999999,6.336,0.0,0.0,True,False,2018-06-17T11:08:00.473512-07:00,2018-06-17T11:08:10.264703-07:00,5.75
110,-11.356,-1.3560000000000003,0.0,0.0,True,False,2018-06-17T11:08:10.368771-07:00,2018-06-17T11:08:14.160061-07:00,2.1875
111,-10.828,-0.8280000000000001,0.0,0.0,False,True,2018-06-17T11:08:14.264731-07:00,2018-06-17T11:08:19.070020-07:00,2.9375
112,-10.012,-0.012000000000000002,0.0,0.0,True,False,2018-06-17T11:08:19.237644-07:00,2018-06-17T11:08:19.877742-07:00,0.4375
113,-11.332,-1.3320000000000003,0.0,0.0,True,False,2018-06-17T11:08:19.982526-07:00,2018-06-17T11:08:23.590467-07:00,2.0625
114,-2.2720000000000002,7.728,0.0,0.0,True,False,2018-06-17T11:08:23.777120-07:00,2018-06-17T11:08:38.347973-07:00,8.1875
115,-10.204,-0.20400000000000001,0.0,0.0,False,True,2018-06-17T11:08:38.452767-07:00,2018-06-17T11:08:40.782606-07:00,1.4375
116,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:08:40.959810-07:00,2018-06-17T11:08:41.448894-07:00,0.3125
117,-13.9,-3.8999999999999995,0.0,0.0,True,False,2018-06-17T11:08:41.563586-07:00,2018-06-17T11:08:44.448888-07:00,1.8125
118,-15.828,-5.828,0.0,0.0,False,True,2018-06-17T11:08:44.624073-07:00,2018-06-17T11:08:47.478009-07:00,1.6875
119,-10.048,-0.04800000000000001,0.0,0.0,True,False,2018-06-17T11:08:47.653968-07:00,2018-06-17T11:08:48.143071-07:00,0.375
120,-13.588000000000001,-3.588,0.0,0.0,False,True,2018-06-17T11:08:48.288226-07:00,2018-06-17T11:08:51.273074-07:00,1.875
121,-10.0,0,0.0,0.0,True,False,2018-06-17T11:08:51.449429-07:00,2018-06-17T11:08:51.626915-07:00,0.125
122,-11.296000000000001,-1.2960000000000003,0.0,0.0,True,False,2018-06-17T11:08:51.715368-07:00,2018-06-17T11:08:58.350844-07:00,3.6875
123,-12.760000000000002,-2.7600000000000007,0.0,0.0,False,True,2018-06-17T11:08:58.438726-07:00,2018-06-17T11:09:01.541705-07:00,1.875
124,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:09:01.628599-07:00,2018-06-17T11:09:02.025265-07:00,0.25
125,-6.651999999999998,3.3480000000000016,0.0,0.0,True,False,2018-06-17T11:09:02.114825-07:00,2018-06-17T11:09:15.399296-07:00,7.3125
126,-6.399999999999999,3.600000000000001,0.0,0.0,True,False,2018-06-17T11:09:15.577621-07:00,2018-06-17T11:09:23.331579-07:00,4.625
127,-11.62,-1.62,0.0,0.0,False,True,2018-06-17T11:09:23.491761-07:00,2018-06-17T11:09:25.823891-07:00,1.3125
128,-9.988,0.012000000000000002,0.0,0.0,True,False,2018-06-17T11:09:25.916141-07:00,2018-06-17T11:09:27.084476-07:00,0.8125
129,-15.748,-5.748,0.0,0.0,True,True,2018-06-17T11:09:27.257192-07:00,2018-06-17T11:09:34.984684-07:00,4.5
130,-10.228,-0.22800000000000006,0.0,0.0,True,False,2018-06-17T11:09:35.084418-07:00,2018-06-17T11:09:38.547117-07:00,1.8125
131,5.81599999999999,15.81599999999999,0.0,0.0,True,False,2018-06-17T11:09:38.652037-07:00,2018-06-17T11:10:03.946583-07:00,13.75
132,5.863999999999997,15.863999999999997,0.0,0.0,True,False,2018-06-17T11:10:04.050222-07:00,2018-06-17T11:10:20.887989-07:00,10.125
133,-8.787999999999998,1.2120000000000002,0.0,0.0,True,False,2018-06-17T11:10:20.978698-07:00,2018-06-17T11:10:28.426433-07:00,4.0
134,-6.699999999999998,3.3000000000000016,0.0,0.0,True,False,2018-06-17T11:10:28.521202-07:00,2018-06-17T11:10:38.432505-07:00,6.0625
135,1.0639999999999912,11.063999999999991,0.0,0.0,True,False,2018-06-17T11:10:38.527030-07:00,2018-06-17T11:10:56.272580-07:00,10.25
136,2.4120000000000044,12.412000000000004,0.0,0.0,True,False,2018-06-17T11:10:56.380098-07:00,2018-06-17T11:11:08.625304-07:00,7.8125
137,-10.012,-0.012000000000000004,0.0,0.0,True,False,2018-06-17T11:11:08.769767-07:00,2018-06-17T11:11:11.774917-07:00,1.75
138,9.643999999999997,19.643999999999995,0.0,0.0,True,False,2018-06-17T11:11:11.950714-07:00,2018-06-17T11:11:31.315933-07:00,12.0
139,-15.192,-5.192,0.0,0.0,True,False,2018-06-17T11:11:31.409458-07:00,2018-06-17T11:11:34.486105-07:00,1.8125
140,31.747999999999998,41.748,0.0,0.0,True,False,2018-06-17T11:11:34.682636-07:00,2018-06-17T11:11:53.472175-07:00,10.25
141,-4.492,5.508,0.0,0.0,True,False,2018-06-17T11:11:53.576848-07:00,2018-06-17T11:12:07.785470-07:00,7.1875
142,-10.144,-0.14400000000000002,0.0,0.0,True,False,2018-06-17T11:12:07.880297-07:00,2018-06-17T11:12:10.997619-07:00,1.8125
143,-11.464,-1.464,0.0,0.0,True,False,2018-06-17T11:12:11.096680-07:00,2018-06-17T11:12:15.900093-07:00,2.9375
144,-1.2520000000000042,8.747999999999996,0.0,0.0,True,False,2018-06-17T11:12:16.075331-07:00,2018-06-17T11:12:44.882414-07:00,16.625
145,-11.235999999999999,-1.236,0.0,0.0,False,True,2018-06-17T11:12:44.976617-07:00,2018-06-17T11:12:48.193592-07:00,1.8125
146,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:12:48.288316-07:00,2018-06-17T11:12:48.747336-07:00,0.25
147,-12.256,-2.2560000000000007,0.0,0.0,False,True,2018-06-17T11:12:48.844606-07:00,2018-06-17T11:12:53.434974-07:00,2.9375
148,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:12:53.603599-07:00,2018-06-17T11:12:54.263870-07:00,0.375
149,-4.800000000000001,5.199999999999999,0.0,0.0,False,True,2018-06-17T11:12:54.378603-07:00,2018-06-17T11:13:00.585938-07:00,3.5
150,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:13:00.682533-07:00,2018-06-17T11:13:01.536722-07:00,0.5
151,-13.856,-3.8559999999999994,0.0,0.0,False,True,2018-06-17T11:13:01.641377-07:00,2018-06-17T11:13:04.470824-07:00,1.5625
152,-10.0,0,0.0,0.0,True,False,2018-06-17T11:13:04.572090-07:00,2018-06-17T11:13:04.815859-07:00,0.1875
153,0.487999999999996,10.487999999999996,0.0,0.0,False,True,2018-06-17T11:13:04.978216-07:00,2018-06-17T11:13:16.439182-07:00,6.6875
154,-10.0,0.0,0.0,0.0,True,False,2018-06-17T11:13:16.532698-07:00,2018-06-17T11:13:16.983505-07:00,0.25
155,-10.0,-2.0816681711721685e-17,0.0,0.0,True,False,2018-06-17T11:13:17.087641-07:00,2018-06-17T11:13:26.224206-07:00,5.5
156,-7.539999999999998,2.460000000000001,0.0,0.0,True,False,2018-06-17T11:13:26.326297-07:00,2018-06-17T11:13:43.418420-07:00,10.125
157,-4.6720000000000015,5.3279999999999985,0.0,0.0,True,False,2018-06-17T11:13:43.517335-07:00,2018-06-17T11:13:58.959249-07:00,8.6875
