episode #,score,speed reward,lane deviation penalty,gforce penalty,got stuck,wrong way,start,end,lap time
169,-11.556000000000001,-1.5560000000000003,0.0,0.0,True,True,2018-06-16T18:42:55.236192-07:00,2018-06-16T18:42:58.728417-07:00,1.5
170,8.831999999999994,18.831999999999994,0.0,0.0,True,False,2018-06-16T18:42:58.863109-07:00,2018-06-16T18:43:16.308397-07:00,8.75
171,-1.0040000000000013,8.995999999999999,0.0,0.0,True,False,2018-06-16T18:43:16.511877-07:00,2018-06-16T18:43:31.382533-07:00,7.75
172,3.0241875146484443,13.024187514648444,0.0,0.0,True,False,2018-06-16T18:43:31.532685-07:00,2018-06-16T18:43:41.811213-07:00,5.1875
173,-0.876000000000003,9.123999999999997,0.0,0.0,False,True,2018-06-16T18:43:41.992204-07:00,2018-06-16T18:43:51.945973-07:00,4.6875
174,-10.0,0.0,0.0,0.0,True,False,2018-06-16T18:43:52.088311-07:00,2018-06-16T18:43:52.800450-07:00,0.3125
175,-13.672,-3.6719999999999993,0.0,0.0,False,True,2018-06-16T18:43:52.926111-07:00,2018-06-16T18:43:59.598776-07:00,3.5
176,-10.048,-0.04800000000000001,0.0,0.0,True,False,2018-06-16T18:43:59.723571-07:00,2018-06-16T18:44:00.447566-07:00,0.375
177,-8.427999999999999,1.5719999999999994,0.0,0.0,False,True,2018-06-16T18:44:00.570021-07:00,2018-06-16T18:44:10.492690-07:00,4.25
178,-9.256,0.7440000000000001,0.0,0.0,False,True,2018-06-16T18:44:10.626486-07:00,2018-06-16T18:44:19.378216-07:00,3.4375
179,-10.048,-0.04800000000000001,0.0,0.0,True,False,2018-06-16T18:44:19.513117-07:00,2018-06-16T18:44:20.078919-07:00,0.3125
180,-2.1919999999999984,7.808000000000002,0.0,0.0,False,True,2018-06-16T18:44:20.206718-07:00,2018-06-16T18:44:28.588659-07:00,4.3125
181,-12.040000000000001,-2.04,0.0,0.0,False,True,2018-06-16T18:44:28.720769-07:00,2018-06-16T18:44:38.238858-07:00,4.5625
182,-9.148,0.8519999999999999,0.0,0.0,False,True,2018-06-16T18:44:38.363837-07:00,2018-06-16T18:44:55.002433-07:00,7.5625
183,-9.0,1,0.0,0.0,True,False,2018-06-16T18:44:55.157539-07:00,2018-06-16T18:44:55.295221-07:00,0.0625
184,-12.784,-2.7840000000000007,0.0,0.0,False,True,2018-06-16T18:44:55.413156-07:00,2018-06-16T18:44:59.567018-07:00,1.8125
185,-10.012,-0.011999999999999927,0.0,0.0,True,False,2018-06-16T18:44:59.741776-07:00,2018-06-16T18:45:06.338291-07:00,2.875
186,-12.267999954223676,-2.2679999542236766,0.0,0.0,False,True,2018-06-16T18:45:06.491469-07:00,2018-06-16T18:45:14.731337-07:00,3.4375
187,-11.847999999999999,-1.8480000000000005,0.0,0.0,True,True,2018-06-16T18:45:14.865372-07:00,2018-06-16T18:45:19.122480-07:00,1.875
188,-8.556,1.4439999999999997,0.0,0.0,False,True,2018-06-16T18:45:19.247687-07:00,2018-06-16T18:45:26.377172-07:00,3.5625
189,-9.516,0.484,0.0,0.0,True,False,2018-06-16T18:45:26.508889-07:00,2018-06-16T18:45:29.328346-07:00,1.25
190,-10.12,-0.12000000000000004,0.0,0.0,True,False,2018-06-16T18:45:29.446681-07:00,2018-06-16T18:45:35.917169-07:00,3.375
